id,message,date
252,"እውቁ የሰርጀሪ ህክምና ባለሙያ ዶክተር በሀይሉ ሀይሉ እሁድ ጠዋት አዲስ አበባ ውስጥ የጠዋት ሩጫ በማድረግ ላይ ሳሉ ግድያ እንደተፈፀመባቸው ታውቋል። 

ዝርዝር መረጃውን ከፖሊስ እንጠብቃለን። 

ነፍስ ይማር፣ ዶክተር።

@EliasMeserett",2024-03-19 16:29:19+00:00
251,"ዋትሳፕ እንደ ቴሌግራም መረጃ ለመለዋወጥ የሚያስችል የቻናል ስርዐት አስጀምሯል፣ በዋትሳፕ መረጃ ማግኘት ለሚቀላችሁ ይህን አዲስ የከፈትኩትን ቻናል መቀላቀል ትችላላችሁ።
https://whatsapp.com/channel/0029VaAwpp7Jf05mZq9Wcw09

@EliasMeserett",2024-03-19 11:37:05+00:00
250,"ምን እያለን ነው? 

በሚሰራበት ተቋምም ሆነ በግሉ የህዝብን ብሶት እና ችግር ለአመታት ትንፍሽ ሳይል ቆይቶ አሁን ደግሞ ችግሩ ታምኖበት ባለ ጉዳይ ላይ ቀጥተኛ ባልሆነ መልኩ ወደዚህ የሰነዘረው ትችት የፈሪ ዱላ ሆነብኝ። 

የዛሬ ስድስት እና ሰባት አመት ከነበረው የኦሮሞ ወጣቶች ተቃውሞ እና እንቅስቃሴ ጀምሮ እስካሁን ድረስ በሀገር ውስጥ ባሉ ጉዳዮች ላይ በሚፅፉ በተለይ የውጭ ሀገር ጋዜጠኞች ላይ ""አርፋችሁ ተቀመጡ"" ማስፈራርያ በማድረስ የሚታወቀው ይህ ሰው... 

ከንግድ ባንክ የሚበልጥ ፎቅ ከሚያሰራው GTNA ሚድያ 😅 እስከ ባለሀብቶች 'እየደወለብን'' ቅሬታ ብዙ ማለት ይቻላል። ሰከን ማለት ሳይሻል አይቀርም፣ ከግል ጥቅም የህዝብ ድምፅ ይቀድማል።

@EliasMeserett",2024-03-19 05:37:06+00:00
249,"""ውሸት ነው"" ብሎ ማለፍ ለዛሬ ሊሰራ ይችላል፣ ነገ ግን እውነታው ሲወጣ ሀፍረት ነው 

ቢሾፍቱ ስለተከሰተ አንድ የእገታ ድርጊት እና በለቡ ወረዳ 1 በካድሬዎች ስለሚከናወን ጉዳይ በትናንትናው እለት ባቀረብኳቸው ሁለት መረጃዎች ዙርያ የተለያዩ አስተያየቶች ደርሰውኛው። 

- በቢሾፍቱ ኤግዚቢሽን ያዘጋጁ ሰዎች ታግተው ተወስደው ከአምስት ቀን በኋላ ገንዘብ በትራንስፈር እንዲያደርጉ ተገደው በአምስት ቀናቸው መለቀቃቸውን ""ውሸት ነው"" ያሉ በርካቶች አሉ። እርግጥ ነው የከተማው ስም ከድርጊቱ ጋር መነሳቱ ደስ ያላለው ሊኖር ይችላል፣ እውነት ግን አንድ ናት። ምናልባት አሳጥሬ ስላቀረብኩት ግርታ ከፈጠረ ማጣራት ለሚፈልግ ማንኛውም አካል ተጨማሪ መረጃ ይኸው: ድርጊቱ የተፈፀመው የካቲት 19 ቀን ከቀኑ 11 ሰዓት ገደማ ሲሆን ታግተው የተወሰዱት ደግሞ ቁጥራቸው 13 የሆኑ በአብዛኛው ሴቶች የሆኑ በእደጥበብ ሙያ የተሰማሩ ነጋዴዎች ናቸው። ድርጊቱ እንደተፈፀመ አዘጋጆች ጉዳዩን ወዲያው ለቢሾፍቱ ፖሊስ እና ለከተማ አስተዳደሩ አመራሮች አሳውቀዋል፣ ይህ ማለት የከተማው አመራር ጉዳዩን በደንብ ያውቃል። በተጨማሪም ""ለደህንነት ሲባል ቀድማችሁ አሳውቁ"" ስለሚባል ለፖሊስ ቀድመው ስለ ኤግዚቢሽኑ አሳውቀዋል። ድርጊቱ ሲፈፀም ታጋቾቹ ጩኸት ስላሰሙ በሆራ ሀይቅ አቅራቢያ የነበሩ በርካታ የአካባቢው ነዋሪዎችም ተመልክተዋል። አንድ የኦሮሚያ ክልል የስራ ሀላፊ በስርዐት ተጨማሪ መረጃ ጠይቀውኝ ከድርጊቱ ሰለባዎች የሰማሁትን እና የማውቀውን ሰጥቻቸዋለሁ። ይኸው ነው። 

- የለቡ ካድሬዎቹ እንኳን ""ስክሪንሾት"" እንደምናስደርግ ለምን አወቅክብን አይነት ድርቅና ነው። የሚገርመው ደግሞ የፃፍኩት መረጃ ስር በኮመንት ተሳድበው በውስጥ መስመር ግን ""ካልተቃወምን ተጠያቂ ስለምንሆን ነው፣ አንተ ገፅ ላይ የተሳደብነውን ራሱ ስክሪንሾት አርገን ለበላይ አመራር (ጠርናፊ) ልከናል"" ያሉኝ በርካታ ናቸው። 

ይኸው ነው፣ ""ውሸት ነው"" ብሎ ማለፍ ለዛሬ ሊሰራ ይችላል፣ ለነገ ግን ሀፍረት ነው። በቦሌ ኤርፖርት በአንዲት ተጓዥ ላይ የደረሰውን መረጃ ሳቀርብ እንኳን ዛሬ እውነታው ሊወጣ ""ስም ማጥፋት ነው፣ ከውጭ ሀይሎች ጋር በመተባበር..."" ምናንም ተብሎ አልነበር? 

 

@EliasMeserett",2024-03-19 04:35:37+00:00
248,,2024-03-19 04:35:29+00:00
247,"የዛሬ አስር ዓመት በዛሬው ቀን በህዳሴ ግድብ ጋዜጠኞች ጉብኝት እያደረግን እንደነበር ፌስቡክ አስታወሰኝ 

ኢ/ር ስመኘው በቀለ በዛ እጅግ ከፍተኛ ሙቀት ውስጥ በርካታ ስፍራዎች በራሳቸው ተሽከርካሪ አሳፍረው እየወሰዱን በደስታ እና ኩራት ሲያስረዱን ""ምን ያህል ስራቸውን እና ሀገራቸውን የሚወዱ ጀግና ናቸው"" አስብሎኝ ነበር። 

የእሳቸው ነገር ተዳፍኖ እንደማይቀር ተስፋ አደርጋለሁ፣ አባታቸው አባ በቀለም በህይወት እያሉ ሲመኙት የነበረ ጉዳይ ነው።

@EliasMeserett",2024-03-18 20:35:36+00:00
246,"ጥቆማ ለሚመለከተው አካል! 

አንዳንድ የመከላከያ ሰራዊት አባላት ቲክቶክ ላይ ዩኒፎርም ለብሰው ላይቭ ገብተው ሲሰዳደቡ፣ ያሉበትን አካባቢ እየጠቀሱ ሲያወሩ እና ከሌሎች ሰዎች ጋር ሲጣሉ ማየት እየተለመደ ነው (የተወሰነው ስክሪንሾት ላይ ይታያል)። 

ግርታ የፈጠረባቸው በርካቶችም ይህን መረጃ ሲያደርሱኝ ቆይተዋል፣ እኔም መረጃውን ለመከላከያ በኢሜይል አድራሻው ልኬ ነበር፣ ጉዳዩ ግን አሁንም ቀጥሏል። 

ይህ ከወታደራዊ ዲሲፕሊን አንፃር ትክክል ስላልመሰለኝ ጥቆማ ማቅረብ ወደድኩ። 

@EliasMeserett",2024-03-18 16:45:45+00:00
245,"በካሜራ እገዛ በቁጥጥር ስር ውለዋል!

ያቀረብኩት መረጃው ውሸት እንደሆነ ጠቅሰው ሲያጣጥሉ ለነበሩት ይድረስ። እውነት ሊቆይ ይችላል እንጂ መውጣቱ አይቀርም። 

Good job, Ethiopian Airlines

@EliasMeserett",2024-03-18 13:10:19+00:00
244,"ቢሾፍቱ ሆራ ሀይቅ ዳርቻ የተከሰተ ድርጊት! 

ድርጊቱ የተፈፀመው የዛሬ ሁለት ሳምንት በቢሾፍቱ ሆራ ሀይቅ ዳርቻ ነው። በርካታ በጥቃቅን እና አነስተኛ የእደጥበብ ምርት እና ሽያጭ ላይ የተሰማሩ አብዛኞቹ ሴቶች የሆኑ ዜጎች በአንድ ጃማይካዊት አስተባባሪነት አነስተኛ ባዛር/የንግድ ትርኢት ያዘጋጃሉ። 

ከቀኑ 11 ሰአት ሲሆን የታጠቁ ሰዎች ይመጡና እቃዎቻቸውን አይሱዙ መኪና ላይ ይጭናሉ፣ ሰዎቹንም እየመቱ በጫካ ውስጥ ሁለት ሰአት የፈጀ የእግር ጉዞ አድርገው ወስደው ወደ ""ካምፓቸው"" አደረሷቸው። 

በዚህ ካምፓ ለአምስት ቀን ተይዘው ከቆዩ በኋላ ገንዘብ ይጠይቃሉ፣ ገንዘብ የለንም ሲሉ ግን መታወቂያዎቻቸውን በመቀበል በቀጥታ ወደ ባንኮች እየደወሉ ያላቸውን የገንዘብ መጠን አረጋገጡ፣ ከዛም በግድ ገንዘብ ትራንስፈር አስደረጓቸው። 

ይህን ከፈፀሙ በኋላ በአምስተኛው ቀን ከለሊቱ 8 ሰአት ለቀዋቸው በድጋሜ 2 ሰአት በእግራቸው ተጉዘው ቢሾፍቱ ተመልሰዋል።

@EliasMeserett",2024-03-17 14:15:07+00:00
243,"ለቡ ወረዳ 1 ያላችሁ ካድሬዎች ምንድነው የምትሰሩት? 

የፌስቡክ ገፃቸውን ላይክ ካላደርግህ አገልግሎት አታገኝም እያሉ እንደሆነ ጥቆማ ደርሶኝ ከዛም በግሌ አረጋግጫለሁ፣ ደግሞ ላይክ ካስደረጉ በኋላ ለሪፖርት እንዲጠቅማቸው ነው መሰል ስክሪንሾት አርገው ይወስዱታል። 

ወይ መዐልቲ! 

@EliasMeserett",2024-03-17 14:04:40+00:00
242,,2024-03-16 16:42:23+00:00
241,,2024-03-16 16:42:23+00:00
240,"ትላንት ለመምህራን ከወጡ 435 ቤቶች ውስጥ እንዲህም አይነት ነገር ታይቷል፣ አንድ ሰው ሁለት ግዜ! 

በርካታ ቅሬታ አቅራቢዎች ባደረሱኝ አስተያየት የመምህራን የቤት እጣ መውጣቱ ጥሩ ሁኖ ሳለ አንድ ሰው ሁለት ግዜ መቅረቡ ግርምታን ፈጥሯል፣ ይህም የገባው ዳታ የተደጋገሙ ስሞች ያሉበት ነው ብለው እንዲጠረጥሩ እንዳደረጋቸው ገልፀዋል። 

ቅሬታ አቅራቢዎቹ ""ይህ እንደ ኮንዶሚኒየም እጣ አወጣጥ እንኳን በሺዎች ያሉበት ዝርዝር አይደለም፣ 435 ብቻ ነው፣ እንዴት በዚች ትንሽ ቁጥር እንዲህ አይነት ድግግሞሽ ሊኖር ይችላል"" ብለው ጠይቀዋል። 

የሚመለከተው አካል መልስ ከሰጠበት እመለስበታለሁ። 

@EliasMeserett",2024-03-16 16:42:23+00:00
239,"#መልካምአንድነት ቦታው የሃዋሳዋ ወሰንተኛ ቢሻን ጉራቻ ከተማ ነው። 

በዛሬው ዕለተ ቅዳሜ የጥቁር ውሃ ማሪያም ህንፃ ቤተክርስቲያን አርማታ ሙሌት የሚከናወንበት ነው። እናም ምዕመኑ ከሃዋሳ፣ ከጥቁር ውሃ እና አካባቢው ተሰባስቦ ስራውን ከልቡ እያከናወነ ነው። 

እናም በስራው ላይ ይህንን ተመለከትኩ። ሰው የስራ ልብስ የለበሰ በመሆኑ ሃይማኖቱ ይሄ ነው ብሎ መለየት አይቻልምና ሁሉም አንድ ሆኖ በአንድነት እየሰራ ነው። ትንሽ እረፍት ፈለኩና ከዛፍ ስር እንዳለሁ፣ ይሄው እነዚህ ስራ ላይ የነበሩ የእስልምና እምነት ተከታይ ወንድሞቻችን የሶላት ሰዓት ደርሶባቸው ከህንፃ ቤተክርስቲያኑ አናት ላይ ወርደው ሲሰግዱ አገኘኋቸውና ፈቃዳቸውን ጠይቄ ፎቶ አነሳኋቸው። 

የመልካም አንድነት፣ የመቻቻል ማሳያ ነው። 

አየ ሰው ከስፍራው ያደረሰኝ መረጃ ነው። 

@EliasMeserett",2024-03-16 15:47:16+00:00
238,"አዋሽ ባንክ 😅 ይህ ፖስት አንዳንድ የውጭ ካምፓኒዎችን አስታወሰኝ 

ፌስቡክ ከሰሞኑ አገልግሎቱ ተቋርጦ ሰዎች ወደ ኤክስ (ትዊተር) ሲጎርፉ በአካውንቱ ላይ ""እዚህ ለምን እንደመጣችሁ እናውቃለን፣ እንኳን በደህና መጣችሁ"" ብሎ ነቆራ ሰንዝሮ ነበር። 

ኤርባስ እና ቦይንግ፣ ፔፕሲ እና ኮካ ኮላ... ወዘተ እንዲሁ ትንሽ ችግር ወይም ክስተት አጋጠመ በተባለ ቁጥር ይያያዛሉ፣ በክፋት ሳይሆን... ጨዋታ ባዘለ መልኩ መልእክት ለማስተላለፍ።

አዋሾች፣ ወደነዋል።

@EliasMeserett",2024-03-16 13:00:44+00:00
237,"ትናንት ለሊት ከንግድ ባንክ የሌላችሁን ገንዘብ ለወሰዳችሁ ተማሪዎች በሙሉ፣

በማወቅም ይሆን ባለማወቅ የወሰዳችሁትን ብር መልሱ አለበለዚያ ግን ተጠያቂ ትሆናላችሁ እየተባላችሁ ነው። 

ግር የሚለው ግን ንግድ ባንክ እስካሁን ይህን በርካቶች የሌላቸውን ከፍተኛ መጠን ያለው ገንዘብ ያወጡበትን ድርጊት በይፋ አለማሳወቁ ነው። ""የሲስተም ችግር እንጂ የሳይበር ጥቃት አልደረሰብኝም"" የሚል መግለጫ አሁን አውጥቷል። 

የተፈፀመበት ዝርፊያስ? 

ሌላው አለም ላይ ቢሆን መጀመርያ ድርጊቱ ይፋ ይደረጋል፣ ከዛም ምን ያህል ገንዘብ፣ በየትኛው አካባቢ ካሉ ተገልጋዮች፣ በምን መልኩ፣ የወሰዱ ሰዎች ላይ የሚወሰዱ አካሄዶች... ወዘተ የሚሉ መረጃዎች ቢያንስ ለደንበኞች ይነገራል። 

ምስል: ማህበራዊ ሚድያ

@EliasMeserett",2024-03-16 12:38:49+00:00
236,"ንግድ ባንክን ምን አጋጠመው? 

ከትናንት ለሊት ጀምሮ ተመሳሳይ መልዕክቶች እየደረሱኝ ነበር፣ መልዕክቶቹም ""በርካታ ሰዎች፣ በተለይ የዩኒቨርሲቲ ተማሪዎች ከንግድ ባንክ ከኤቲኤም እና ከኦንላይን ትራንስፈር በነፃ ገንዘብ ወስደዋል ወይም ትራንስፈር አርገዋል"" የሚል ነው። 

አንድ ተማሪ እንደጠቆመኝ ""እኛ ጋር ጓደኞቻችን ከ100 ሺህ እስከ 50 ሺህ  የሰሩ አሉ። 435ሺ ብር የሰራ ተማሪ አለ በዛች ቅፅበት ምክንያቱም ለሊት ላይ ንግድ ባንክ የፃፍክለትን ብር ያወጣ ነበር። ይህ የሆነው ለሊት ከ6 ሰአት እስከ 9 ሰአት አከባቢ ነበር።"" 

ሌላ ተማሪ ሲያስረዳ ""ለምሳሌ እኔ ጋር 500 ብር ቢኖረኝ  ዝም ብዬ ወደ አንተ 50,000 ብር ፅፌ በሞባይል ባንክ ብልክ ዝም ብሎ ይልክ ነበር"" ብሏል። ወደ ኢ-ብር የላኩት ልጆች ግን አካውንታቸው ወዲያው እንደታገደባቸው ታውቋል። 

አንድ መምህር ደግሞ ""እኔ በምሰራበት ዩኒቨርሲቲ የሚማሩ ተማሪዎች ለሊቱን ሙሉ በዛ ያለ ገንዘብ በኤቲኤምና በትራንስፈር ገንዘብ ሲያስተላልፉ እንደነበር ሰምቻለሁ። ይህም ነገር በአንዳንድ የሀገሪቱ አካባቢዎችም እንደነበር ስለሰማሁ ጥቆማ ልስጥህ በሚል ነው የጻፍኩልክ"" ብለዋል። 

ይህን ተከትሎ ባንኩ ""በሲስተም ችግር ምክንያት"" አገልግሎቶቹ ላይ ማለትም በቅርንጫፎች፥ በኢንተርኔት ባንኪንግ፥ በሞባይል ባንኪንግ፥ እንዲሁም በሲቢኢ ብር የአገልግሎት መቋረጥ አጋጥሟል ብሏል። 

የባንኩን የስራ ሀላፊዎች በስልክ ለማግኘት ያደረግኩት ሙከራ አልተሳካም፣ ባንኩ ግን ምን እንደተከሰተ ዝርዝር መረጃ ለህዝብ እንደሚሰጥ ይጠበቃል። 

@EliasMeserett",2024-03-16 09:07:53+00:00
235,"ትናንት ምሽት በስካይ ላይት ሆቴል ለበርካቶች የተሰጠው የ African Leadership Magazine Award ምንድን ነው? 

አዩሬ አታፎሪ የተባለ ጋናዊ ጋዜጠኛ ሰሞኑን ያዘጋጀው የ African Governance Award ለኢንደስትሪ ሚኒስትራችን መበርከቱንና ከጀርባው ያሉ አንዳንድ መረጃዎችን አካፍዬ ነበር። 

እስቲ የትናንት ምሽቱን ሽልማት ትንሽ እንፈትሸው። 

የ African Leadership Magazine Award የሚዘጋጀው ደግሞ በናይጄርያዊው ጋዜጠኛ ኬን ጊአሚ ነው። ኬን ከዚህ በፊት 11 ግዜ ሽልማቶችን አዘጋጅቶ ሸልሟል፣ የዚህ አመት ሽልማቱም እንደ ሁል ግዜው ግርታን የሚፈጥር ሆኗል። 

እንዴት? 

1. ድርጅቱ በፌስቡክ ገፁ ላይ የዘንድሮ የሽልማቱ አሸናፊዎች ብሎ የዘረዘራቸው የኬንያው ፕሬዝደንት ዊልያም ሩቶ፣ የቀድሞው የላይቤርያው መሪ ጆርጅ ዊሀ፣ የታንዛኒያዋ ፕሬዝደንት ሳሚያ ሱሁሉ... ወዘተ ነበሩ (ማስረጃ: ስክሪንሾት ይመልከቱ)። ተሸላሚዎቹ በዛሬው እለት በስካይ ላይት ሆቴል ተገኝተው ሽልማት እንደሚወስዱ በስፋት አስተዋውቆ የመግቢያ ትኬት የሸጠ ቢሆንም በስፍራው አልተገኙም። 

2. የቀድሞው ጠ/ሚር አቶ ሐይለማርያም ደሳለኝ ተሸላሚ እንደሆኑ በሰበር ዜና ገልፆ ነበር (ማስረጃ: https://www.facebook.com/share/p/pwqFJvcY4eFx4TjM/?mibextid=Nif5oz) እርሳቸው ግን መገኘት እንደማይችሉ ሲገልፁ ከሽልማት ዝርዝር ውስጥ እንዳልተካተቱ የደረሰኝ መረጃ ይጠቁማል። መገኘት ያልተመቸው ባይሆን በተወካይ ይወስዳል እንጂ እንዴት ከዝርዝር ይወጣል የሚለው ሌላው ጥያቄ ነው። 

3. ልክ እንደ አቶ ሐይለማርያም ሁሉ የቦትስዋናው 'ሉካራ' ድርጅት ዳይሬክተር የሆኑት ናሲም ላህሪ የዘንድሮው 'ምርጥ የሴት መሪ/አመራር' ተብለው ይፋ ከተደረጉ በኋላ ማምሻውን ሽልማቱ ለከንቲባ አዳነች አቤቤ ተበርክቷል (ማስረጃ: ስክሪንሾች ተያይዟል)። 

4. የትናንት ምሽቱን ፕሮግራም ወጪ የሸፈነው የኢትዮጵያ ጉምሩክ ኮሚሽን ነበር። እንደገና ይሄው መፅሄት የኮሚሽኑን ኮሚሽነር አቶ ደበሌ ቃበታ ""በመንግስት አገልግሎት ላበረከቱት አስተዋፅዖ"" በሚል ሽልማት ሰጥቷል። የፕሮግራም ስፖንሰርን መልሶ መሸለም የጥቅም ግጭት መፍጠሩ የማይቀር መሆኑ ብቻ ሳይሆን እርስ በርስ መሸላለም መሆኑ ግልፅ ነው። አቶ ደበሌ ከዚሁ ተቋም የዛሬ አመት ሌላ ሽልማት ወስደው ነበር (ማስረጃ: https://www.facebook.com/share/p/cvKWKss1tzg9g66u/?mibextid=Nif5oz) 

ማሳረጊያ: 

አሁን አሁን እየተለመደ የመጣ ነገር ቢኖር የመንግስትም ሆነ የግል ድርጅቶች ""ሽልማት አገኘን"" የሚል ዜና መስማት ነው። እርግጥ ነው ትክክለኛ አለም አቀፍ እውቅና የሚያገኙ እንደ የኢትዮጵያ አየር መንገድ አይነት ተቋማት አሉ፣ ግን ሌላ ጨዋታም አለ። 

ታድያ ለእንዲህ አይነት ዜና ያለውን ከፍተኛ ጥማት የተረዱት በተለይ ናይጄርያውያን እና ጋናውያን ጋዜጠኞች ተፍ ተፍ እያሉ ይገኛሉ፣ ሽልማቶችን በገፍ ያከፋፍላሉ። ከዛም ለሚድያቸው የሚሆን ለማስታወቂያ በሚል ዳጎስ ያለ ክፍያ ይቀበላሉ፣ የሽልማት ስነ-ስርዐት አዘጋጅተው አንደኛ-ሁለተኛ-ሶስተኛ ደረጃ ስፖንሰር ብለው ከፋፍለው ገቢያቸውን ያጦፋሉ። 

@EliasMeserett",2024-03-16 07:15:16+00:00
234,,2024-03-16 07:15:15+00:00
233,"(ዮርዳኖስ ፍቅሩ) ፓስፖርትህ ወሎ ሰፈር አካባቢ ወድቆ ስለተገኘ ያገኘው ግለሰብ በዚህ ቁጥር ደውለህ እንድትወስድ መልዕክት እኔ ጋር ልኳል። 

0921335279",2024-03-16 05:28:43+00:00
232,"እነዚህ ወገኖች ቋሚ የወንጂ ስኳር ፋብሪካ ሰራተኞች ነበሩ 

ለስራ እንደወጡ ስድስቱ ባለፈው ቅዳሜ እለት ወንጂ ላይ ታገቱ፣ ብርም ተጠየቀባቸው። አምስቱ ተገድለው ዛሬ ተገኝተዋል፣ አንዱ ያለበት አልታወቀም። 

ነፍስ ይማር ከማለት ውጪ ምን ይባላል? 

@EliasMeserett",2024-03-15 17:34:37+00:00
231,"ኮመንት ላይ የሚሳደብ ካድሬ ሁሉ ወዶ እንዳልሆነ እገነዘባለሁ፣ ከሚደርሱኝ ማሳያዎች አንዱ... 

@EliasMeserett",2024-03-15 17:11:08+00:00
230,"እስራትን ፍትህ ለማስፈን ወይስ ለበቀል?

ህግ በትክክል በሚከበርበት ሀገር አንድ ሰው ተጠርጥሮ በቁጥጥር ስር ከዋለ በኋላ የፍርድ ሂደቶችን አልፎ ነፃ ወይም ወንጀለኛ ይባላል፣ አልፎ አልፎም በምህረት ይፈታል። 

እኛ ሀገር በተለይ አሁን አሁን ሁሉም በሚባል ደረጃ የፖለቲከኛ እስረኞች፣ ጋዜጠኞች ወይም የቅራኔ ድምፅ ያሰሙ ይያዛሉ፣ ካለ ፍርድ ሂደት ብዙ እንዲሰቃዩ ይደረጋል፣ ከዛም ""ለህዝብ ጥቅም"" ተብሎ ይፈታሉ። 

የተፈቱት በደስታ ከእስር ቤት ይወጣሉ፣ እንኳን ደስ አላችሁ፣ እንኳን ደስ አለን ይባላል... እስሩን የፈፀመው አካል ግን ተሳስቶም ይሁን ለበቀል እስራቱን ቢፈፅም ህግ  አይጠይቀውም። 

ለማንኛውም... ከእስር የወጣችሁ ሁሉ እንኳን ደስ አላችሁ። 

@EliasMeserett",2024-03-15 17:00:50+00:00
229,"ማወያየቱ መልካም አካሄድ ነው!

ይህ እንዳለ ሆኖ ቤተ ክርስቲያናት እና ገዳማት ታጣቂዎችን አስጠልለዋል፣ የመሳርያ ማከማቻ ሆነዋል፣ ማሰልጠኛ ናቸው እየተባለ በከፍተኛ የወታደራዊ አመራሮች ጭምር ከሁለት እና ሶስት ቀናት በፊት በመንግስት ሚድያዎች በስፋት ሲነገር ነበር።

መረጃው ትክክለኛ ከሆነ እነዚህን ቤተ ክርስቲያናት እና ገዳማት ህግ ማስያዝ ያስፈልጋል፣ ይህም የመንግስት ስራ ነው፣ ህዝብም ሊደግፍ ይገባል። 

ነገር ግን በደፈናው ""ቤተ ክትስቲያናት እና ገዳማት"" እየተባለ በሀገሪቱ ዙርያ ያሉ የእምነት ስፍራዎችን እና የሀይማኖት አባቶችን ለጥቃት እያጋለጠ ይገኛል። በቅርቡ እንኳን በርካታ አባቶች ተገድለው ተጥለው ተገኝተዋል። 

Mark my word... በመንግስት ሀላፊዎች እና በአክቲቪስቶቻቸው ቤተ ክርስቲያን ላይ የሚፈፀመው የስም ማጥፋት እና የደፈና የጥላቻ ንግግር ካልቆመ ጥቃቶች፣ ግድያዎች ይቀጥላሉ። 

ድርጊቱን ፈፃሚዎችም ""መንግስት ራሱ መስክሮ የለ"" በሚል የልብ ልብ ተሰምቷቸው ማድረጋቸውን ይቀጥላሉ።

@EliasMeserett",2024-03-13 18:46:49+00:00
228,"ንግድ ባንክ በሀሰተኛ የትምህርት ማስረጃ የተቀጠሩ ከ200 በላይ ሰራተኞችን ማባረሩ ተሰምቷል 

ባንኩ ከሰሞኑ ሀሰተኛ የትምህርት ሰነድ አቅርበዋል በሚል ከስራ ያባረራቸው ሰራተኞቹ ባለፈው አመት ንግድ ባንኩ ባወጣው የስራ ማስታወቂያ ተወዳድረው በማለፍ በስራ ላይ የነበሩ መሆናቸውን ዋዜማ ሬድዮ ዘግቧል። 

ሙሉ ሪፖርቱን ለማንበብ: https://www.facebook.com/share/p/acvaaFJnjrUyoFWx/?mibextid=oFDknk

ግልባጭ: ለኢቢሲ

@EliasMeserett",2024-03-13 17:15:30+00:00
227,"#መልካምጅማሮ በአማራ ክልል የተከሰተውን ግጭት በውይይትና በሰላማዊ መንገድ ለመፍታት የሚደረጉ ጥረቶች! 

በአፈሙዝ ሰላም እንደማይመጣ፣ ይልቅ የሰው ህይወትን እንደሚያረግፍ እና ሀገር እንደሚያመሰቃቅል ምስክር እና ምሳሌ ነን። 

በትግራይ ጦርነት ወቅትም ደጋግሜ ብዬዋለሁ፣ በኦሮሚያ በሚካሄደው ግጭት ዙርያም ለጠ/ሚር አብይ አህመድ 'ግልፅ ደብዳቤ' በሚል መልእክት የዛሬ አመት ገደማ አቅርቤዋለሁ፣ በአማራ ክልል ባለው ግጭት ዙርያም የዛሬ አምስት ወር ገደማ  ደግሜ ሀሳቤን አቅርቤዋለሁ። 

አሁንም ልድገመው... በኦሮሚያ እና በአማራ ክልሎች የሚካሄዱ ግጭቶች በሰከነ እና የሀገርን ጥቅም ባስቀደመ መልኩ በሚካሄዱ ንግግሮች እንዲፈቱ የሚመለከታቸው አካላት ያስቡበት። ይህ ዛሬ ከመንግስት የተሰማው አቅጣጫም ይበል ያሰኛል። 

ህዝቡም ይህን በመደገፍ ለሰላም ይጣር፣ ስለ ሰላም የሚያወሩ ድምፆች አይታፈኑ፣ ጦርነት ጎሳሚዎች አደብ ይገዙ ዘንድ ድምፅ አሰሙ። 

Peace in our time!

@EliasMeserett",2024-03-12 13:58:37+00:00
226,"ትክክለኛው አካሄድ ይሄ ነው! 

እንደ ትራንስፖርት ሚኒስትሩ ""የውጪ ሀይሎች እጅ አለበት"" አይነት ችግሮችን externalize የማድረግ አካሄድ የትም እንደማያደርስ ትምህርት ሆኖ ሊያልፍ ይገባል። 

#FlyEthiopian

@EliasMeserett",2024-03-12 12:30:14+00:00
225,,2024-03-11 19:00:11+00:00
224,,2024-03-11 19:00:11+00:00
223,"እንጀራ ፍለጋ ወጥተው በቁጥጥር ስር የዋሉ 246 የደቡብ ተወላጅ ወጣቶች ጉዳይ! 

የኢትዮጵያ ኤሌክትሪክ ኃይል ኮርፖሬሽን የህዳሴ ግድብ ግንባታ አካባቢ በሚፈጠረው ሰው ሰራሽ ሐይቅ ዙርያ ዛፎች መቁረጥን ጨምሮ ጫካውን የመመንጠር ስራዎችን ለመከወን በወጣው ጨረታ ኒኮትካ ኮንስትራክሽን የተባለ ድርጅት ጨረታውን አሸንፎ ነበር። 

በዚህም መሰረት ተቋማቱ ውል በመግባት የሰው ኃይል ቅጥርን በጊዜያዊነት እንዲፈፅሙ መፃፃፋቸውን ይህ ዛሬ ያገኘሁት መረጃ ያሳያል። 

እነዚህ ደብዳቤዎች እንደሚያሳዩት እነዚህ ወጣቶች የደቡብ ኢትዮጵያ ክልላዊ መንግስት ሠራተኛና ማህበራዊ  ጉዳይ ቢሮ በጠየቀው መሰረት ቢሮው በተዋረድ በጋርዱላ ዞን ዲራሼ ወረዳን ጨምሮ ከኧሌ እና አሪ ዞን የምንጣሮ   ስራዎችን መስራት የሚችሉ የጉልበት ሠራተኞችን መልምለዋል። 

ነገር ግን ሠራተኞቹ በጉዟቸው የአማራ ክልል ሲደርሱ በታጠቁ አካላት ከመኪና ወርደው እንደተወሰዱ ከሰሞኑ ተሰምቷል። 

በዩትዩብ ቻናሎች እና ሌሎች የማህበራዊ ሚድያ ገፆች እንደተባለው እነዚህ ምስኪን እንጀራ ፈላጊዎች እንጂ ተዋጊዎች/ታጣቂዎች/ወታደሮች አይደሉም። 

በሰላም ተለቀው ወደየቤተሰቦቻቸው እንደሚመለሱ ተስፋ እናድርግ። 

Photo: Derashe Negn 

@EliasMeserett",2024-03-11 19:00:11+00:00
