id,message,date
355,"ማስታወቂያ

ለሆሳዕና ቅርንጫፍ ደንበኞቻችን

የፓስፖርት ቀጠሮ በ www.ethiopianpassportservices.gov.et ላይ ከዛሬ ከመጋቢት 30/2016 ዓ.ም ጀምሮ መያዝ የምትችሉ መሆኑን እየገለጽን በቀጠሮ ቀናችሁ ብቻ ወደ ተቋማችን በመምጣት መስተናገድ የምትችሉ መሆኑን እናሳውቃለን፡፡

ማሳሰቢያ: በአካል መጥታችሁ እስከ ግንቦት 7/2016 ዓ.ም ድረስ ብቻ ቀጠሮ ያስያዛችሁ ደንበኞቻችን በቀጠሮ ቀናችሁ መጥታችሁ መስተናገድ የምትችሉ መሆኑን እንገልፃለን፡፡

የኢሚግሬሽንና ዜግነት አገልግሎት",2024-04-08 13:21:16+00:00
354,,2024-04-02 10:10:25+00:00
353,,2024-04-02 10:10:14+00:00
352,,2024-04-02 10:09:57+00:00
351,,2024-04-02 10:09:39+00:00
350,,2024-04-02 10:09:36+00:00
349,"ባህር ዳር፣ ጅግጅጋ፣ ጅማ፣ ሆሳዕና እና ድሬዳዋ ቅርንጫፍ  ፓስፖርታችሁን የምትወስዱ ደንበኞቻችን ባመለከታችሁበት ኢሚግሬሽን ቅርንጫፍ ጽ/ቤት በሚያወጣው ኘሮግራም መሰረት በመገኘት ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።


የኢሚግሬሽንና ዜግነት አገልግሎት

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-04-02 10:09:02+00:00
348,,2024-04-02 09:58:58+00:00
347,"በ25/07/2016 ዓ.ም ፖስፖርት የምትወስዱ ደንበኞቻችን በ7876 አጭር የጽሁፍ መልዕክት የላክን ሲሆን ረቡዕ ከጠዋቱ 3፡00 – 1ዐ፡00 ሰዓት ጐተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት ፖስፖርታችሁን እንድትወስዱ እየገለጽን በተጨማሪ እሁድ በ22/07/2016 ዓ.ም ፓስፓርት እንድትወስዱ መልዕክት የደረሳችሁ ደንበኞቻችን በተባለው ቀን መጣችሁ የወሰዳችሁ በጣም ጥቂት በመሆናችሁ ነገ ረቡዕ በ25/07/2016 ዓ.ም ከጠዋቱ 3:00-10፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን እንድትወስዱ እና ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-04-02 09:43:00+00:00
346,,2024-03-30 06:52:37+00:00
345,"በ22/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  እሁድ መጋቢት 22/2016 ዓ.ም ከጠዋቱ 3:00-06፡30 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-30 06:51:55+00:00
344,"በቴሌግራም ቻናላችን ተጨባጭ እና ታማኝ ዜናዎችን ያግኙ!  በአዲስ አበባ እና በሌሎች ክልሎች የፓስፖርት እና ሌሎች የሰነድ አገልግሎቶችን እንዲሁም ሰነድ የመቀበያ ጊዜዎችን  ለማወቅ በቴሌግራም ቻናላችን የመጀመሪያ ይሁኑ። 

👉 @ICS_Ethiopia

Stay ahead with our Telegram channel! Be the first to know when your passport is ready for distribution in Addis Ababa and other regions. Beyond sending you a text message directly, we utilize our Telegram channel for real-time updates and future notices.

👉 @ICS_Ethiopia

__

Telegram: https://t.me/ICS_Ethiopia
Facebook: https://www.facebook.com/ICSEthiopia
Twitter: https://twitter.com/ics_ethiopia
TikTok: https://www.tiktok.com/@ics_ethiopia
LinkedIn: https://www.linkedin.com/company/icsethiopia
YouTube: https://www.youtube.com/@Ics_Ethiopia
Instagram: https://www.instagram.com/icsethiopia/",2024-03-28 12:02:17+00:00
343,,2024-03-20 16:00:24+00:00
342,"በ13/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  አርብ መጋቢት 13/2016 ዓ.ም ከጠዋቱ 3:00-09፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 22, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Friday, March 22, 2024. Our offices will be open from 9:00 AM to 4:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-20 16:00:24+00:00
341,,2024-03-19 06:06:47+00:00
340,"በ12/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  ሀሙስ መጋቢት 12/2016 ዓ.ም ከጠዋቱ 3:00-09፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 21, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Thursday, March 21, 2024. Our offices will be open from 9:00 AM to 4:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-19 06:05:26+00:00
339,,2024-03-18 15:35:12+00:00
338,"በ11/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  ረቡዕ መጋቢት 11/2016 ዓ.ም ከጠዋቱ 3:00-09፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 20, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Wednesday, March 20, 2024. Our offices will be open from 9:00 AM to 4:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-18 15:29:59+00:00
337,,2024-03-17 18:00:11+00:00
336,"በ10/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  ማክሰኞ መጋቢት 10/2016 ዓ.ም ከጠዋቱ 3:00-10፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 19, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Tuesday, March 19, 2024. Our offices will be open from 9:00 AM to 4:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-17 18:00:11+00:00
335,,2024-03-17 08:00:49+00:00
334,"በ09/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  ሰኞ መጋቢት 09/2016 ዓ.ም ከጠዋቱ 3:00-10፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 18, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Monday, March 18, 2024. Our offices will be open from 9:00 AM to 4:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-17 08:00:08+00:00
333,,2024-03-16 04:00:42+00:00
332,"በ08/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  እሁድ መጋቢት 08/2016 ዓ.ም ከጠዋቱ 3:00-6፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።
የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 17, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Sunday, March 17, 2024. Our offices will be open from 9:00 AM to 12:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-16 04:00:42+00:00
331,,2024-03-15 18:17:24+00:00
330,,2024-03-15 18:16:32+00:00
329,,2024-03-15 18:16:09+00:00
328,,2024-03-15 18:15:50+00:00
327,,2024-03-15 18:15:18+00:00
326,,2024-03-15 18:14:55+00:00
325,,2024-03-15 18:14:47+00:00
324,,2024-03-15 18:14:43+00:00
323,,2024-03-15 18:13:48+00:00
322,"ሀዋሳ፣ ሆሳዕና፣ ሰመራ፣ አሶሳ፣ አዳማ፣ ደሴ፣ ድሬዳዋ፣ ጅማ እና ጅግጅጋ ቅርንጫፍ  ፓስፖርታችሁን የምትወስዱ ደንበኞቻችን ባመለከታችሁበት ኢሚግሬሽን ቅርንጫፍ ጽ/ቤት በሚያወጣው ኘሮግራም መሰረት በመገኘት ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

Our customers who are collecting their passports in Hawassa, Hosaena, Semera, Asosa, Adama, Dessie, Dire Dawa, Jimma, and Jigjiga branches will be able to collect their passports according to the program issued by the immigration branch office where they applied. Do not forget to bring your online application when you come to collect your passport!

_

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram: https://t.me/ICS_Ethiopia
Facebook: https://www.facebook.com/ICSEthiopia
Twitter: https://twitter.com/ics_ethiopia
TikTok: https://www.tiktok.com/@ics_ethiopia
LinkedIn: https://www.linkedin.com/company/icsethiopia
YouTube: https://www.youtube.com/@Ics_Ethiopia
Instagram: https://www.instagram.com/icsethiopia/",2024-03-15 18:12:05+00:00
320,"ለክቡራን ደንበኞቻችን ፖስፖርት ደርሷችሁ በተባላችሁበት ቀን በተለያየ ምክንያት መምጣት ያልቻላችሁ ከቅዳሜ መጋቢት 7 እስከ ቅዳሜ መጋቢት 14/2016 ዓ.ም ድረስ አገልግሎት የማንሰጥ ስለሆነ ይህንን አውቃችሁ ከ16/07/2016 ዓ.ም በኋላ በስም መነሻ ፊደላችሁ መሰረት መጣችሁ መስተናገድ የምትችሉ መሆኑን እየገለጽን ፖስፖርት እንድትወስዱ የጽሁፍ መልዕክት የደረሳችሁ ብቻ  በተባላችሁበት ቀን መጣችሁ ፖስፖርታችሁን መውሰድ የምትችሉ መሆኑን እንገልፃለን፡፡

የኢሚግሬሽንና ዜግነት አገልግሎት

__

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram: https://t.me/ICS_Ethiopia
Facebook: https://www.facebook.com/ICSEthiopia
Twitter: https://twitter.com/ics_ethiopia
TikTok: https://www.tiktok.com/@ics_ethiopia
LinkedIn: https://www.linkedin.com/company/icsethiopia
YouTube: https://www.youtube.com/@Ics_Ethiopia
Instagram: https://www.instagram.com/icsethiopia/",2024-03-15 14:18:34+00:00
319,,2024-03-14 18:06:33+00:00
318,"በ07/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  ቅዳሜ መጋቢት 07/2016 ዓ.ም ከጠዋቱ 3:00-6፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 16, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Sunday, March 10, 2024. Our offices will be open from 9:00 AM to 12:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-14 18:00:53+00:00
317,"የኢሚግሬሽንና ዜግነት አገልግሎት ዋና ዳይሬክተር ወ/ሮ ሰላማዊት ዳዊት የአገልግሎቱን የ2016 በጀት ዓመት የመጀመሪያ ስድስት ወራት የስራ አፈፃፀም አስመልክቶ መግለጫ ሰጡ።
አዲስ አበባ፤ መጋቢት 5/2016 ዓ.ም

የደንበኞችን ጥያቄ ሙሉ ለሙሉ ለመመለስ በ6 ወር ውስጥ ከ1.1 ሚሊዮን በላይ የፓስፖርት ቡክሌት ወደሀገር በማስገባት በ6 ወራት ውስጥ ለአዲስ አበባ 260,371፣ በየአካባቢው ላሉ ቅ/ጽ/ቤቶች 269,358፣ በአስቸኳይ 35,394 እና በውጭ ለሚኖሩ ኢትዬጵያዊያን 81,416 በድምሩ 646,539 ፖስፖርት ታትሞ ማሰራጨት መቻሉን ገልፀው ይህ የሆነውም የህትመት አቅም በማሳደግ፣ ከውጭ የሚገቡትን በማመቻቸት እና ሠራተኞችን 24/7 በማሰራት የየቀን የማተም አቅም 2000 ከነበረበት ወደ 10,000 በላይ በማሳደግ ነው ብለዋል፡፡

አሁን ላይ ምንም አይነት የተጠራቀመ ፍላጐት የሌለ ስለሆነ ከመጋቢት 16 ቀን 2016 ዓ.ም በኋላ  ዜጎች በተሰጣቸው የቀን ቀጠሮ መሰረት ፓስፖርታቸውን መረከብ ይችላሉ ብለዋል።
አሁን ያለዉን የፓስፖርት ቡክሌት ወደ ኢ-ፓስፖርት  በመቀየር በሀገር ውስጥ እንዲመረት ውል በመያዝ የዲዛይን ስራዎች መጠናቀቁንና የግዥ ትዕዛዝ አልቆ ወደስራ የተገባ በመሆኑ በ1 አመት ጊዜ ውስጥ ወደ ኢ-ፖስፖርት የሚገባበት ሁኔታ የተመቻቸ መሆኑን ገልፀዋል፡፡ 

በ6 ወር ውስጥ ከዋና ቢሮ፣ ከቅርንጫፍ ጽ/ቤት፣ ከቦሌ፣ ከኬላዎች በድምሩ 205 የሚሆኑ ሠራተኞች ውጭ ካሉ ደላሎች ጋር በመተባበርና የአሰራር ክፍተትን በመጠቀም ከህብረተሰቡ ያልተገባ ጥቅም ለማግኘት ሲሰሩ የነበሩና መረጃ የተገኘባቸውን ለህግ አካላት የማቅረብና እንደየጥፋታቸው ከስራ እንዲታገዱና የህግ ውሳኔ እንዲሰጣቸው መደረጉን ገልፀዋል፡፡

የውጭ ዜጐች ቁጥጥር ጋር በተገናኘ በኢትዬጵያ ለቱሪስትም ሆነ ለቢዝነስ የሚገቡትን በስፋት ለማስተናገድ 180 ሀገራት ቪዛ ኦን አራይቫል ተከፍተው እየተሰራ መሆኑንና በዚህ 6 ወር ውስጥ በአየር ኬላ ወደሀገር የገቡ 973,552  ከሀገር የወጡ 1,169,316 በድምሩ   2,142,868 መንገደኛ እና በየብስ ኬላ ወደሀገር የገቡ 215,176 ከአገር የወጡ 167,001 በድምሩ 382,177  መንገደኛ አገልግሎት ተሰጥቷል ብለዋል፡፡ 
ከዚህ ጋር በተያያዘ ለአፍሪካ ህብረት መሪዎች ስብሰባ ከ8,100 በላይ፣ ለ2ኛ ትውልደ ኢትዬጵያዊያን ጥሪ ከ75,000 በላይ የገቡ ሲሆን ከዚህ ውስጥ ከ5,ዐዐዐ በላይ ለሚሆኑ ትውልደ ኢትዬጵያዊ መታወቂያ የተሰጣቸው መሆኑን ገልፀዋል፡፡
ከመደበኛ የውጭ ዜጐች አገልግሎት ጋር በተያያዘ  81,761 ለሚሆኑ የውጭ ዜጐች አገልግሎት መሰጠቱንም ተናግረዋል፡፡ 

ሀሰተኛ ሰነድ በመጠቀም በሀገሪቱ በህገወጥ መንገድ ሲዘዋወሩ የነበሩ የውጭ ዜጐችን አገልግሎቱ ጥሪ በማድረግ 10,467 የውጭ ዜጐች የተመዘገቡ መሆኑንና ወደህጋዊ መንገድ የማስገባት ስራዎች መሰራታቸውን ገልፀዋል፡፡ 

ቦሌ ዓለም አቀፍ አየር ማረፊያ የኢትዮጵያ አየር መንገድን ጨምሮ ኢሚግሬሽን፣ የጉምሩክ ኮሚሽን እንዲሁም የአቪዬሽን ደህንነት የመሳሰሉ በርካታ ተቋማት በቅንጅት አገልግሎት የሚሰጡበት መሆኑንና ኢሚግሬሽን የሚሰራው ገቢና ወጭ መንገደኞች በአለምአቀፍ ስታንዳርድ መሰረት ሰነዶቻቸው ትክክል ስለመሆናቸው የማረጋገጥ ለገቢ መንገደኞች ቪዛ ፖስፖርት እና ሌሎች ለመግባት የሚያስችሉ ሰነዶችን የማረጋገጥ እና የመመዝገብ፣ ለሀገር ስጋት ያለመሆናቸውን የማረጋገጥ ከሆኑም ህጋዊ እርምጃ መውሰድን ጨምሮ ስራ የሚሰራና ወጭ መንገደኞች ላይ ወደሚሄዱበት ሀገር ለመግባት የሚያስችል ቪዛ፣ መኖሪያ ፈቃድ ያላቸው መሆኑንና ወደሚሄዱበት ሀገር ለመሄድ የሚያስችል ቦርዲንግ ፖስ መኖሩን የማረጋገጥ ስራ የሚሰራ መሆኑን ተናግረዋል፡፡ 

በዚህ 6 ወር ውስጥ በቦሌ ዓለም አቀፍ አየር ማረፊያ Departure በ11 ካውንተር አገልግሎት ሲሰጥ የነበረ ሲሆን 15 ካውንተር  በመጨመር ወደ 26 ካውንተር፣ Arrivale በ21 ካውንተር አገልግሎት ሲሰጥ የነበረ ሲሆን 14 ካውንተር  በመጨመር ወደ 35 ካውንተር በማሳደግ የተሻለ አገልግሎት መስጠት መቻሉን ገልፀዋል፡፡   

ቅርንጫፎችን የማጠናከር ስራ በተመለከተ ሁሉም ቅርንጫፍ ቢሮዎች በተሟላ መልኩ ወደስራ የማስገባት ስራ የመስራት እና የቦርደር ቁጥጥር የማጠናከር ስራዎች በስፋት እየተሰሩ እንደሆነ ገልፀዋል፡፡ 

ከዚህ በተጨማሪ ህብረተሰቡ ተመሳስለው ከተሰሩ ዌብሳይቶች ራሱን እንዲጠብቅ እና በግለሰብ አካውንት ምንም አይነት ገንዘብ ገቢ እንዳያደርግ፣ ዜግነት ማጣራት ጋር በተያያዘ ሂደት ያለው ስለሆነ የሚጠየቁ ሰነዶችን በትዕግስት እንዲያቀርብና እንዲተባበር፣ ፖስፖርት ውሰዱ ተብለው የጽሁፍ መልዕክት ሲደርሳቸው በተባለው ቀን እና ሰዓት እንዲወስዱ፣ አስቸኳይ ፓስፖርት በኦንላይን የማይሰጥ ስለሆነ አስቸኳይ የሚያሰጥ ሰነድ ያላቸው ተገልጋዬች በዋናው ቢሮ ብቻ በአካል በመገኘት  መስተናገድ ያለባቸው መሆኑን ገልፀዋል፡፡
በመጨረሻም በ6 ወር ሪፎርሙን ከመፈፀም አኳያ ከፍተኛ ድጋፍ ሲያደርጉ የነበሩትን ጠቅላይ ሚኒስቴር ጽ/ቤት፣ ብሔራዊ መረጃና ደህንነት አገልግሎት፣ አርቴፊሻል ኢንተለጀንስ፣ አዲስ አበባ ከተማ አስተዳደር ከንቲባ ጽ/ቤት፣ ኢንፎርሜሽን መረብ ደህንነት፣ ፌደራል ፖሊስ፣ ገንዘብ ሚኒስቴር፣ ፍትህ ሚኒስቴር፣ ጉምሩክ ኮሚሽን፣ የኢትዬጵያ አየር መንገድ እና ሌሎችንም ተቋማት አመስግነዋል፡፡",2024-03-14 15:05:52+00:00
316,,2024-03-14 15:05:51+00:00
315,,2024-03-14 15:05:51+00:00
314,,2024-03-14 15:05:51+00:00
313,,2024-03-14 15:05:51+00:00
312,,2024-03-14 15:05:51+00:00
311,,2024-03-14 15:05:51+00:00
310,,2024-03-14 15:05:51+00:00
309,"በቴሌግራም ቻናላችን ተጨባጭ እና ታማኝ ዜናዎችን ያግኙ!  በአዲስ አበባ እና በሌሎች ክልሎች የፓስፖርት እና ሌሎች የሰነድ አገልግሎቶችን እንዲሁም ሰነድ የመቀበያ ጊዜዎችን  ለማወቅ በቴሌግራም ቻናላችን የመጀመሪያ ይሁኑ። 

👉 @ICS_Ethiopia

Stay ahead with our Telegram channel! Be the first to know when your passport is ready for distribution in Addis Ababa and other regions. Beyond sending you a text message directly, we utilize our Telegram channel for real-time updates and future notices.

👉 @ICS_Ethiopia

__

Telegram: https://t.me/ICS_Ethiopia
Facebook: https://www.facebook.com/ICSEthiopia
Twitter: https://twitter.com/ics_ethiopia
TikTok: https://www.tiktok.com/@ics_ethiopia
LinkedIn: https://www.linkedin.com/company/icsethiopia
YouTube: https://www.youtube.com/@Ics_Ethiopia
Instagram: https://www.instagram.com/icsethiopia/",2024-03-13 15:31:32+00:00
308,,2024-03-08 17:02:57+00:00
307,"በ01/07/2016 ዓ.ም ፓስፓርት የምትወስዱ ደንበኞቻችን በ 7876 አጭር የፅሁፍ መልዕክት የላክን ሲሆን  እሁድ መጋቢት 01/2016 ዓ.ም ከጠዋቱ 3:00-6፡00 ሰዓት ጎተራ በሚገኘው ኢሚግሬሽን ቢሮ በመገኘት  ፓስፖርታችሁን መውሰድ የምትችሉ መሆኑን እየገለፅን ወደ ተቋማችን ስትመጡ ኦንላይን ያመለከታችሁበትን ፕሪንት አውት ይዛችሁ እንድትመጡ እናሳስባለን።

የኢሚግሬሽንና ዜግነት አገልግሎት

We've sent a text message to our customers scheduled for passport collection on March 10, 2024. If you've received a text message from us via 7876, please visit our Gotera Office in Addis Ababa on Sunday, March 10, 2024. Our offices will be open from 9:00 AM to 12:00 PM for passport collection. Remember to bring a printout of your online application form when you visit us.

Immigration And Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram • Facebook • Twitter • TikTok • LinkedIn • YouTube •  Instagram",2024-03-08 17:02:13+00:00
306,"የሴቶች ቀንን ስናከብር የማህበረሰባችን ጥንካሬ የሆኑት ሴቶቻችንን በማብቃት ላይ የተመሰረተ መሆኑን እናስታውስ። ለወደፊት ሰላምና ብልፅግና ሴቶችን እናብቃ!

የኢሚግሬሽንና ዜግነት አገልግሎት

Let's Build Up Women to Ensure Holistic Peace and Development!
As we commemorate Women's Day, let's remember: the strength of our community lies in the empowerment of our women. Let's build up women for a future marked by peace and prosperity.

Immigration and Citizenship Service

ይፋዊ ገጾቻችንን እና ቻናሎቻችንን ብቻ ለታማኝ አገልግሎቶች እና ማስታወቂያዎች ይጠቀሙ። 
Telegram: https://t.me/ICS_Ethiopia ✅ 
Facebook: https://www.facebook.com/ICSEthiopia ✅
Twitter: https://twitter.com/ics_ethiopia ✅
TikTok: https://www.tiktok.com/@ics_ethiopia ✅
LinkedIn: https://www.linkedin.com/company/icsethiopia ✅
YouTube: https://www.youtube.com/@Ics_Ethiopia ✅
Instagram: https://www.instagram.com/icsethiopia/ ✅",2024-03-08 13:42:07+00:00
305,,2024-03-07 10:35:49+00:00
